诞	44248
兜	44209
凛	44092
岭	44076
嚣	44058
溅	44042
笛	43923
舱	43880
罕	43875
鸭	43846
债	43823
噬	43821
钉	43726
躬	43678
倚	43627
缕	43622
咚	43570
撼	43501
蕊	43461
侄	43424
佑	43281
雁	43201
隶	43103
践	43098
拱	43077
沐	43038
菊	43031
蜂	43028
裕	43025
兆	42927
搅	42862
尿	42861
黯	42786
歹	42757
蓄	42731
朦	42683
嘀	42614
怯	42612
叨	42609
纽	42599
聘	42542
腻	42294
剥	42275
彪	42248
沸	42184
氓	42109
榜	41985
逻	41947
壳	41877
储	41834
憋	41712
啤	41686
匠	41638
悍	41628
昧	41576
泊	41521
篷	41474
烫	41461
狡	41377
轨	41123
汹	41021
携	41009
磊	40900
隙	40876
仑	40840
摧	40766
瞄	40747
胧	40688
趋	40579
挠	40573
煌	40547
擅	40475
卒	40372
饼	40371
狭	40342
丸	40281
惫	40277
瞅	40255
犬	40178
砖	40050
矣	40045
楞	40000
昔	39983
裳	39939
骆	39888
雇	39820
阎	39776
骷	39696
鸦	39645
妞	39626
墅	39604
焚	39561
谱	39455
绘	39443
梳	39377
肿	39306
魁	39294
耽	39196
擒	39189
陡	39114
璋	38930
茂	38926
蹄	38922
瞥	38910
瞳	38812
髅	38797
绣	38793
硕	38779
肺	38759
兹	38585
炒	38581
邮	38473
弘	38264
嫉	38200
届	38051
嗡	38010
娱	37970
喧	37906
脂	37878
膛	37836
沧	37794
疚	37765
盐	37729
扁	37657
搁	37572
茅	37567
滔	37516
坟	37471
掐	37391
瑜	37277
邱	37273
桐	37139
茵	37135
苹	37052
旷	37033
翘	37030
郝	36991
蓦	36965
诈	36959
沫	36929
菁	36920
粹	36862
琢	36857
腊	36785
钦	36673
喻	36595
宪	36534
锻	36524
睹	36521
郊	36462
饥	36390
侃	36358
粘	36321
媛	36310
谊	36241
恳	36239
厮	36225
锤	36163
凳	36123
淮	36109
蔽	36096
聂	36076
贩	35971
潭	35887
翩	35855
呻	35841
枉	35783
拘	35775
煮	35755
焉	35627
址	35618
匕	35573
渗	35558
览	35433
敦	35424
厦	35375
蕴	35330
冉	35293
薪	35145
呃	35105
峻	35003
荐	34960
栽	34930
嚎	34929
汁	34923
傍	34850
秃	34762
磕	34654
禀	34572
珑	34559
坎	34469
邵	34414
萌	34408
窄	34397
阮	34363
蹈	34345
碑	34260
婶	34226
煤	34203
寓	34060
栈	34054
滞	34050
倘	34043
杭	34033
暇	33980
狈	33949
峡	33938
侣	33933
芦	33912
蔓	33854
蒸	33714
禄	33704
胀	33681
醋	33580
淌	33568
伞	33523
姊	33464
钩	33452
衍	33445
妾	33441
嘎	33414
蜀	33368
蝴	33327
萝	33284
莽	33238
弩	33228
祷	33213
稚	33182
圳	33157
徽	33080
衙	33073
咸	33066
陋	32986
奢	32985
罐	32951
霄	32916
毙	32880
汝	32816
敞	32687
暮	32619
嘘	32604
灼	32550
澜	32436
姗	32428
倪	32398
挫	32364
咪	32218
钧	32200
捣	32179
燥	32172
泳	32131
眶	32097
乙	32048
澈	32041
焕	31989
酬	31980
筷	31937
宵	31872
缚	31819
揪	31819
蚁	31812
喇	31719
丞	31714
拎	31698
棠	31633
咙	31569
梭	31489
哧	31474
棺	31464
璇	31459
瀚	31450
肝	31440
敛	31390
剂	31371
疤	31337
渔	31185
嗔	31168
沮	31095
廖	31067
虏	30976
皓	30879
勋	30855
恕	30848
虐	30741
虞	30560
综	30488
瘾	30459
驴	30458
晒	30437
卦	30403
迦	30382
陀	30349
窥	30314
堕	30285
哆	30257
葡	30236
帖	30180
垫	30164
屡	30025
鹅	29947
蛛	29896
盲	29895
碟	29736
狞	29726
囚	29642
诊	29637
揽	29599
裴	29595
捞	29577
吏	29539
铮	29527
萄	29505
盏	29500
霆	29470
喔	29429
贷	29412
勿	29378
吭	29375
淘	29357
辟	29251
蔑	29247
淹	29158
麒	29156
喽	29096
栗	29059
绷	29020
惚	28986
桓	28953
坊	28892
桩	28892
嗽	28817
履	28690
璐	28683
菩	28652
巢	28649
畜	28647
兀	28642
樊	28633
锡	28576
棚	28567
仕	28553
倏	28537
芹	28424
僻	28410
絮	28392
杏	28315
浆	28279
瘫	28249
啧	28249
磁	28220
冈	28197
逮	28151
搓	28103
赠	28101
胶	28063
脊	28041
噩	27969
绰	27937
呕	27879
嚼	27876
谐	27747
歼	27594
揣	27568
殖	27563
拧	27504
伺	27405
霖	27387
驼	27386
襄	27380
衔	27315
惕	27307
掷	27287
卸	27285
炽	27194
敖	27108
惭	27081
框	27076
捆	27010
眩	26994
蝉	26987
谜	26947
炫	26933
塘	26894
阱	26888
膜	26833
亨	26827
奕	26802
蚂	26697
猩	26668
滨	26667
沁	26604
跋	26559
藩	26539
舔	26424
捐	26418
歧	26398
隋	26353
蹭	26351
甄	26342
蜡	26302
嗤	26283
缸	26248
嬉	26210
哮	26173
熄	26172
窍	26141
俞	26139
豁	26107
垒	26075
掘	26017
琦	26016
屎	25988
乍	25921
孽	25919
毯	25831
弧	25808
槐	25776
铠	25757
挟	25752
襟	25730
梨	25679
嗅	25646
祁	25566
纲	25530
渠	25514
矢	25495
捅	25436
扛	25430
朽	25425
忖	25374
匈	25364
扒	25334
雍	25297
莺	25291
侮	25279
闺	25255
霓	25232
稽	25200
斋	25200
夭	25128
沦	25113
揍	25073
瞟	25058
苟	25037
琉	24975
漪	24948
暑	24941
窟	24923
钓	24913
鳞	24864
瓷	24855
萱	24846
株	24834
倭	24818
鞘	24815
沛	24758
噜	24633
绞	24554
颓	24497
睿	24474
噗	24442
唔	24276
幢	24268
喀	24238
诅	24236
涕	24195
拣	24189
谣	24186
叽	24178
葱	24137
拭	24060
婢	24051
铸	24048
绮	23912
剿	23891
胤	23866
秩	23852
畔	23833
粥	23792
奎	23789
绸	23778
茨	23761
熏	23690
蹬	23651
诏	23643
岔	23623
叭	23566
咆	23494
滥	23420
梧	23401
垮	23378
澳	23261
浙	23244
甸	23242
绯	23150
诛	23141
鲍	23115
刁	23103
厥	23082
蚊	23018
鞠	23015
歆	22876
拙	22860
茗	22789
眷	22751
戮	22742
唬	22716
骏	22698
扳	22636
踹	22631
漓	22606
蝇	22560
擂	22548
涡	22478
沌	22474
凸	22455
蚩	22424
酿	22424
唾	22408
琐	22361
犀	22356
澄	22349
哉	22334
猾	22221
煎	22180
窒	22175
虾	22165
蝠	22099
钞	22089
瓣	22056
唧	22052
觑	22005
哽	21976
娥	21944
婿	21914
讪	21892
耕	21786
葫	21733
暧	21715
浇	21700
嗨	21687
诵	21654
疫	21652
兢	21643
箫	21626
颅	21616
啼	21533
绅	21513
杉	21508
嗜	21476
券	21437
遁	21435
炯	21405
霎	21405
讥	21392
迭	21389
彷	21360
觅	21336
娴	21333
抿	21329
剔	21278
稻	21277
敷	21263
泻	21251
怠	21247
龚	21246
绒	21218
讳	21199
勺	21195
函	21187
喳	21141
颂	21103
搀	21047
撩	21011
擎	20931
巍	20904
脯	20878
镶	20858
寥	20857
漾	20836
缴	20827
藉	20781
弊	20759
逞	20757
膏	20747
戳	20671
呛	20665
凹	20644
叩	20625
禽	20600
懊	20550
懈	20521
蛟	20489
亢	20459
呸	20447
芊	20334
慑	20266
跺	20222
跄	20209
蚀	20185
栖	20169
蔚	20152
铲	20146
坪	20132
筝	20129
顷	20103
腮	20075
踉	20003
狰	19977
踱	19897
嗖	19887
苑	19838
秉	19831
猿	19821
堤	19816
佟	19785
悯	19771
唠	19757
憨	19728
肘	19724
拇	19655
僚	19624
霹	19613
婕	19606
禹	19590
啃	19567
匀	19505
晖	19478
怅	19456
聋	19397
拯	19388
忿	19358
韧	19327
邹	19321
梢	19244
肋	19237
窘	19223
嵌	19221
婪	19194
辖	19178
浦	19174
炭	19147
曦	19125
簇	19096
螺	19077
酱	19063
屯	19049
悴	19029
匡	18999
冀	18988
橙	18984
倔	18984
陕	18975
筱	18974
叱	18954
髓	18935
淳	18919
矜	18885
詹	18852
菱	18846
芷	18836
惺	18833
浊	18800
囔	18778
朔	18750
憔	18746
睫	18742
睬	18741
鸽	18712
臀	18687
吨	18670
笙	18633
戟	18632
沼	18625
谍	18611
昕	18598
蛊	18584
煜	18582
祀	18571
罡	18553
伶	18546
荫	18542
酥	18511
懦	18464
厄	18380
峨	18374
轴	18321
伽	18295
雳	18289
卵	18272
捶	18237
檐	18211
棘	18152
嗣	18110
钗	18040
袜	18039
妩	18020
炕	18018
偎	18007
窦	17985
蝎	17947
溶	17932
幺	17926
膨	17894
峙	17869
缉	17853
徊	17842
呗	17817
衅	17813
砂	17805
舵	17755
昼	17728
迸	17662
斟	17602
舆	17587
椒	17541
靓	17479
旬	17475
厘	17464
窑	17450
萎	17426
涟	17410
疙	17365
芠	17349
瘩	17347
梵	17305
靴	17283
侥	17262
匿	17242
挚	17228
镯	17202
兑	17197
尧	17147
徘	17122
芽	17121
狙	17116
闵	17114
辫	17059
瀑	17047
嗷	17032
庐	17027
芯	17023
禾	16993
澎	16976
邢	16955
绊	16942
蜘	16934
憎	16932
靡	16931
褚	16900
湛	16846
蒲	16804
嚓	16791
珂	16769
崽	16768
贬	16755
惮	16732
婵	16719
嗒	16686
悸	16672
晦	16662
涅	16639
恬	16632
慷	16623
穹	16599
渣	16543
屉	16514
缭	16457
绢	16444
嬴	16436
袱	16411
黝	16397
袅	16381
淇	16379
茄	16373
寅	16337
赦	16333
悻	16292
祟	16287
榻	16283
蛙	16283
苇	16237
嵩	16210
茉	16199
唰	16179
咏	16144
凿	16089
粪	16072
噪	16010
菌	16008
蝙	16004
庶	15986
邸	15950
晟	15923
禧	15854
攒	15835
旱	15826
虔	15826
琛	15726
榴	15726
漱	15713
忑	15706
匣	15699
忐	15677
谬	15676
蟒	15665
棱	15662
钝	15645
悚	15579
廓	15567
惘	15566
漉	15539
蟹	15529
佬	15514
曳	15503
赎	15491
壤	15483
忡	15459
倡	15456
冶	15455
姝	15426
筠	15378
竿	15347
蜷	15341
癌	15319
嘈	15262
蚕	15234
剖	15232
颁	15165
缀	15121
汀	15090
谕	15061
牡	15032
斐	15019
懵	15002
皙	14920
缪	14901
蔷	14896
诫	14892
恤	14830
咄	14825
馒	14818
矫	14800
痞	14766
橘	14755
氧	14746
贿	14729
肮	14717
瑾	14682
璧	14608
烙	14608
攘	14580
攥	14543
汰	14511
溺	14495
铅	14443
咔	14414
芭	14409
戎	14391
褐	14390
巩	14361
吆	14326
彰	14222
漩	14215
聆	14208
蒜	14174
棕	14156
鹃	14136
帜	14102
鄂	14061
搐	14053
蔼	14033
怦	14012
穗	13995
亩	13986
撰	13976
绎	13969
牟	13962
咨	13954
奄	13947
梓	13927
绚	13848
阀	13821
烘	13793
炙	13778
翎	13767
惋	13737
驯	13729
栩	13693
逾	13686
墟	13672
鬟	13671
茬	13642
褪	13537
鑫	13522
骸	13516
峭	13505
缅	13481
灶	13458
洽	13409
祯	13395
暄	13336
裔	13332
韶	13303
缎	13277
砚	13267
锥	13235
辙	13190
惦	13189
铛	13183
枣	13173
桦	13149
邃	13142
橱	13139
搔	13130
腑	13129
萤	13116
枢	13115
遏	13099
募	13095
憬	13093
庵	13087
叼	13048
嫖	13042
苛	13000
锣	12995
蹑	12942
拌	12927
奠	12902
秽	12887
殴	12875
喋	12871
糙	12840
貂	12832
揖	12821
葵	12818
榆	12802
颐	12797
皂	12776
眈	12773
扼	12762
眺	12749
孜	12741
簌	12731
玺	12725
偌	12710
蹿	12631
蓓	12618
弛	12591
庇	12566
檀	12516
枭	12512
螂	12502
趾	12471
崭	12461
妲	12460
掂	12450
醇	12444
掺	12439
驿	12436
槽	12412
惬	12404
镰	12380
抡	12347
憧	12337
删	12335
鸳	12321
酣	12314
宦	12302
筐	12286
琅	12283
瞻	12261
焱	12242
飙	12231
湃	12221
俨	12202
跷	12194
栅	12177
撅	12167
煽	12159
呱	12127
缰	12118
猝	12077
衮	12074
肴	12069
殆	12048
谴	12039
蔬	12038
飒	12008
婧	11970
阐	11957
荧	11955
侈	11948
霏	11940
瘟	11924
芜	11922
俭	11871
崎	11863
亥	11845
俐	11827
屿	11826
譬	11807
饺	11790
垄	11782
畴	11750
杠	11743
鬓	11728
讼	11726
晏	11688
弈	11679
鞍	11579
瘸	11577
钮	11556
珏	11522
钰	11516
傀	11508
噔	11503
驭	11486
靶	11461
萦	11437
韬	11434
恙	11433
懿	11429
竺	11419
吝	11418
羁	11396
荀	11378
癫	11357
嘭	11327
菇	11316
恃	11258
瘪	11246
儡	11246
踌	11238
呦	11228
榕	11223
昵	11208
躇	11200
烬	11199
啰	11175
酌	11174
丙	11170
涎	11149
哒	11140
冽	11108
鸾	11088
砌	11088
烨	11080
翟	11050
辗	11050
噎	11030
驹	11020
噼	11014
咎	11012
亵	11009
陨	11006
蠕	11004
冕	10994
雌	10979
茸	10963
瑛	10948
剃	10941
掰	10932
蹙	10904
橡	10887
佯	10873
笃	10832
崛	10826
勘	10761
稼	10734
桀	10702
渝	10653
拚	10652
汐	10645
锈	10628
磅	10605
壕	10556
娄	10553
撮	10534
玑	10523
祠	10484
鹫	10470
娲	10470
黏	10465
珀	10455
睽	10448
栓	10429
绫	10425
阑	10423
邑	10420
瑕	10419
磋	10397
粟	10358
薯	10341
沪	10326
讷	10324
岑	10316
炜	10301
玮	10284
娼	10278
迂	10277
伎	10269
鲸	10246
翡	10243
坝	10236
铐	10235
洼	10233
蹊	10230
寐	10214
肾	10212
鸯	10164
這	10162
敝	10151
涧	10131
崆	10115
甭	10111
笠	10084
扈	10073
哝	10044
芮	10037
卉	10030
靳	10010
诬	9995
札	9993
婊	9991
裘	9991
扉	9977
疮	9968
巅	9967
坞	9944
膳	9913
剌	9911
鳄	9891
捺	9881
悼	9880
茧	9861
毋	9854
曙	9845
馅	9845
簸	9837
忒	9833
妳	9800
叟	9797
拴	9790
嬷	9757
稣	9756
痹	9748
垣	9743
蛤	9735
谏	9725
羹	9720
沥	9716
蛾	9694
瑚	9681
個	9663
熔	9661
惆	9648
雏	9648
饷	9645
拗	9593
燎	9587
熠	9579
薰	9574
蕃	9570
捋	9568
籁	9564
髦	9531
飓	9487
簿	9481
迢	9447
汩	9441
闸	9438
狩	9422
鲨	9416
蜥	9410
惴	9403
胯	9397
侨	9375
劭	9369
烹	9367
咣	9351
攸	9343
锄	9338
硝	9321
颔	9307
鸥	9276
滕	9254
寰	9242
紊	9236
蕉	9223
稠	9216
蟆	9205
垢	9175
楷	9165
炊	9154
忻	9151
炳	9133
腆	9132
褒	9130
酋	9128
赃	9126
拈	9106
抒	9105
孰	9098
袄	9096
褂	9095
孺	9093
胭	9088
赘	9084
嫡	9082
礁	9082
珉	9079
啜	9057
钳	9039
晾	9012
茎	9007
隧	9003
窿	9002
骋	8977
嫦	8971
槛	8970
掳	8970
莞	8969
瓢	8967
曜	8963
锯	8953
猖	8948
遐	8944
蹋	8940
飕	8930
麾	8918
渍	8918
猥	8898
篝	8896
殉	8878
枷	8877
蜒	8877
皎	8869
霁	8842
诩	8833
窖	8831
咫	8825
檬	8818
乒	8803
奚	8800
淤	8794
溯	8725
凋	8718
纺	8718
篱	8716
泌	8695
刨	8691
樵	8689
忏	8687
盎	8678
戾	8677
咀	8667
屹	8644
挎	8629
羔	8622
殃	8611
庚	8607
淼	8593
淀	8590
隘	8588
绛	8578
缨	8574
焘	8565
璨	8551
跤	8546
锵	8532
摁	8517
痊	8478
嫔	8467
來	8459
臻	8443
泯	8435
糜	8423
睦	8412
喵	8410
缥	8410
褥	8394
魇	8387
汶	8380
馋	8379
渎	8378
蜿	8376
抠	8375
诶	8361
墩	8359
棣	8329
沓	8322
喏	8320
诲	8309
琶	8308
缈	8275
缔	8273
酝	8265
耷	8256
弼	8249
柬	8238
浏	8234
拷	8224
剁	8222
柿	8210
琵	8200
沂	8174
蕙	8173
捻	8152
帛	8139
柠	8126
饵	8125
撂	8107
娓	8105
乓	8098
轲	8080
髯	8077
娉	8067
圭	8052
璀	8045
苔	8045
肪	8036
吮	8032
瞩	8028
啄	8026
帷	8007
箍	8001
蟑	7998
炖	7982
梗	7980
捎	7956
瞿	7952
嗬	7948
蘑	7944
唏	7925
鹊	7905
矶	7901
羌	7900
骼	7894
筛	7883
鲤	7849
羲	7847
祺	7841
馈	7839
伫	7835
羿	7834
苞	7827
犁	7823
铎	7819
啬	7814
舷	7809
矗	7808
癖	7798
掣	7797
匾	7782
谧	7781
瀛	7781
珞	7779
衲	7778
毓	7778
恺	7748
纬	7715
惰	7669
嘤	7662
诣	7648
谛	7639
藻	7612
啷	7603
佘	7584
黠	7541
饲	7519
虬	7518
涤	7510
骡	7509
钵	7494
邯	7487
笋	7472
瑀	7470
芥	7468
醺	7468
佼	7460
舜	7460
龌	7451
簪	7448
痰	7445
蹂	7440
恻	7439
簧	7430
甥	7427
腼	7396
驮	7367
缤	7365
潺	7363
獠	7356
筏	7349
锭	7341
阙	7335
粤	7314
瞌	7311
髻	7307
琏	7307
龊	7295
椎	7273
唆	7269
煦	7265
嵋	7261
幡	7256
翌	7243
毡	7222
碳	7195
鸨	7173
闽	7169
躏	7166
蜓	7149
咻	7148
捍	7135
睨	7131
鼾	7130
桔	7128
娆	7099
抉	7091
玟	7088
蜻	7088
徨	7081
嗲	7063
碾	7058
哐	7050
粼	7049
啐	7044
谑	7031
嚏	7017
甬	7009
鳖	6999
榨	6994
倜	6979
稷	6957
妤	6923
篡	6922
晤	6919
肇	6900
咂	6899
帚	6894
瘤	6892
瞠	6874
嚅	6865
怆	6862
镔	6859
撵	6857
裆	6838
腺	6833
骁	6831
坷	6828
箐	6828
螃	6823
冢	6812
锢	6805
晁	6804
濒	6797
蝗	6770
烽	6755
辘	6743
莘	6743
撬	6740
澹	6736
瓮	6733
亘	6726
钊	6725
篓	6723
缇	6721
宸	6716
泓	6716
鞑	6703
胄	6703
羚	6686
绥	6678
笺	6662
荤	6658
迄	6616
踞	6612
桨	6608
慵	6576
噤	6575
幌	6566
荻	6563
跚	6556
袒	6547
浣	6534
榄	6522
痪	6519
荼	6513
晗	6491
阉	6489
腋	6487
骰	6460
曝	6457
涮	6454
踵	6451
炬	6448
涣	6445
俟	6435
皑	6424
瞑	6405
渲	6400
擞	6388
赂	6380
湮	6374
麓	6365
铿	6349
埔	6340
峦	6336
噘	6333
涓	6331
掬	6329
莓	6323
怏	6323
萃	6318
呲	6309
蹒	6305
鳌	6289
睐	6282
昱	6273
旌	6251
摞	6250
們	6244
吠	6242
濮	6228
卞	6201
琬	6185
谙	6174
啕	6152
轶	6150
搪	6143
陇	6141
纨	6138
膺	6134
皋	6131
霭	6123
呓	6086
橄	6085
纶	6061
垛	6052
嗫	6049
盅	6047
拄	6044
踝	6039
臧	6025
淅	6023
岌	6018
岱	6015
璞	6014
缄	6013
秧	5967
翱	5945
卤	5943
逅	5938
靥	5938
磐	5916
壑	5914
斓	5911
翊	5899
挛	5894
琰	5886
叁	5883
佗	5875
阖	5863
戬	5852
怂	5852
汲	5849
垠	5840
迥	5833
咛	5821
邂	5821
杞	5807
痘	5797
臊	5795
藕	5784
湄	5774
媲	5774
癞	5773
辄	5766
獒	5756
恪	5751
砾	5747
痉	5743
吒	5743
蜕	5742
椰	5739
仨	5719
纣	5710
馁	5700
镐	5696
蜈	5696
窈	5693
說	5687
秤	5682
桢	5681
粱	5673
辐	5668
悖	5666
涔	5665
偕	5650
渭	5648
汴	5636
蜴	5628
桅	5611
隅	5608
卯	5587
骜	5585
孚	5574
禺	5565
琥	5562
阚	5558
杵	5556
掖	5553
畸	5545
晔	5540
婀	5532
菡	5512
噶	5511
昙	5506
坍	5505
俑	5497
滤	5489
侏	5485
潦	5483
挲	5475
覃	5474
硫	5471
俸	5469
蟠	5464
弋	5460
梆	5442
驸	5442
笈	5428
忱	5425
恿	5406
胥	5376
垦	5358
滢	5356
窕	5351
滇	5347
珅	5345
邬	5345
圃	5339
咿	5338
徙	5331
瘴	5331
舫	5324
嗝	5321
泞	5314
藐	5308
赣	5305
鹦	5289
逵	5273
戍	5272
榭	5270
牠	5251
揩	5243
熹	5242
蟾	5236
霾	5226
蔫	5224
跛	5214
岐	5207
脐	5200
糗	5197
螳	5195
哺	5193
鹭	5180
蚣	5167
炀	5157
嵬	5144
褶	5141
恸	5121
隽	5109
玥	5094
籽	5088
釜	5081
剐	5067
鸠	5066
磷	5058
沒	5057
娑	5056
谄	5048
巳	5048
恣	5030
猬	5025
酪	5022
溟	5020
丕	5020
隼	5018
峒	4991
芋	4991
觊	4987
旖	4980
筵	4970
娣	4964
婠	4956
盹	4945
涸	4944
劾	4941
颌	4941
趔	4928
殇	4925
噌	4924
轧	4919
沽	4913
愫	4908
鸢	4907
龇	4897
玷	4894
掸	4870
趄	4866
溥	4858
疵	4857
皖	4854
邺	4850
杳	4833
聿	4831
镀	4821
祎	4800
鹉	4795
匍	4791
崴	4790
岖	4782
幔	4776
蝈	4761
雒	4753
镑	4747
臆	4735
偃	4730
蜗	4726
瞰	4717
侬	4715
郸	4714
搡	4714
缆	4706
袂	4693
楮	4690
麼	4687
诠	4687
洵	4681
犊	4679
摹	4677
蟀	4666
邋	4653
瓒	4653
苻	4648
荦	4636
竣	4635
骥	4627
泗	4611
痣	4604
贲	4601
胴	4599
潼	4597
弑	4591
匐	4587
姣	4585
谤	4578
蘸	4576
蟋	4573
渥	4566
浒	4561
蛐	4560
阂	4558
糯	4552
愠	4548
嵇	4533
谒	4524
绾	4521
舀	4517
呤	4508
噙	4495
槟	4489
嘣	4487
诃	4484
宓	4473
脓	4472
樟	4468
忪	4465
蛰	4463
咤	4443
捱	4439
阜	4437
峥	4434
濡	4432
遢	4429
瑙	4424
碉	4403
荃	4385
孵	4384
讹	4383
嗵	4379
彝	4376
颀	4370
苓	4355
咝	4343
臾	4333
篆	4333
椭	4309
沏	4304
颦	4297
蛆	4296
淆	4293
揄	4290
嗑	4272
辎	4265
踮	4259
犷	4249
荔	4246
鳅	4246
會	4241
闫	4234
徵	4233
隗	4223
渤	4217
馍	4217
锏	4191
楣	4189
蜃	4184
遛	4181
倌	4168
氤	4163
戌	4145
嶙	4142
馗	4134
匮	4129
揶	4117
胚	4101
啻	4090
敕	4087
夙	4086
珈	4077
锹	4077
跂	4067
摒	4066
迩	4064
啾	4063
峪	4061
靼	4059
菠	4056
蓟	4056
沅	4051
馥	4049
槌	4044
燮	4044
褛	4042
為	4042
贻	4040
礴	4039
豚	4039
氲	4028
湍	4026
腌	4020
蚱	4020
殡	4016
毗	3984
耙	3977
诽	3969
褴	3959
恁	3956
呷	3954
蚌	3936
瘁	3936
铝	3934
蔻	3925
憩	3905
锚	3900
濑	3872
耘	3869
俾	3864
鬃	3860
裟	3853
祢	3851
苒	3850
蘅	3849
鱿	3849
唷	3835
傥	3834
袈	3831
豺	3825
町	3824
掇	3820
坯	3815
阏	3812
戛	3808
贮	3787
塾	3783
剽	3778
孬	3769
衩	3768
镣	3760
戊	3757
犟	3756
酉	3752
夥	3748
斡	3740
過	3735
珩	3734
匝	3734
诘	3733
攫	3728
潢	3727
黔	3727
臃	3726
罂	3720
轼	3719
酗	3709
嘹	3699
時	3698
阪	3695
璎	3679
冗	3678
桧	3676
闳	3673
皿	3662
囡	3654
辍	3649
觎	3643
浚	3635
闰	3632
臼	3624
蹩	3620
煲	3617
怵	3616
囤	3613
罔	3613
蚓	3612
碴	3602
姒	3601
灸	3571
蚯	3554
嗥	3548
堑	3544
箴	3543
谗	3541
嵘	3539
箩	3538
艮	3524
碱	3521
葆	3519
還	3510
旎	3505
谆	3505
粽	3503
牒	3502
泸	3499
蔺	3498
刽	3494
锷	3471
诋	3468
惇	3466
缜	3455
爻	3448
贰	3444
坳	3440
睑	3438
葭	3436
昀	3423
經	3418
噫	3418
妪	3418
镂	3408
癸	3405
沣	3396
笆	3384
壬	3379
绉	3377
抨	3371
箕	3366
叵	3366
坨	3361
颉	3359
姹	3350
赳	3339
琮	3330
焊	3324
淬	3322
纭	3322
埠	3319
泱	3316
恹	3306
淙	3304
榛	3295
酵	3290
銮	3286
孛	3274
嗳	3273
佶	3270
犒	3262
茱	3252
饪	3245
孪	3236
泠	3233
砺	3223
遽	3222
嗟	3220
钙	3218
鲲	3210
谚	3210
闾	3205
谟	3201
馊	3198
翦	3195
雉	3195
虱	3191
糠	3185
锴	3179
赈	3169
骠	3168
旮	3168
峋	3167
跆	3161
飛	3160
瘠	3156
潸	3155
饕	3154
佚	3148
淄	3142
谀	3139
镳	3137
廿	3123
喟	3119
偻	3115
绺	3112
沱	3100
囱	3098
铳	3095
袤	3094
兖	3094
對	3081
栾	3068
畿	3056
诌	3056
赓	3053
苯	3045
佻	3042
繇	3040
魈	3032
屌	3026
谲	3025
泾	3020
獗	3017
鞅	3011
蹶	3000
绔	2987
雹	2984
旯	2979
洱	2977
樣	2976
馄	2975
粲	2974
哂	2972
蔗	2970
饨	2968
奘	2967
芍	2961
淞	2959
腴	2956
現	2949
剜	2941
汾	2940
顼	2931
濂	2917
蜚	2915
殒	2907
麝	2895
鹞	2889
蚤	2887
浃	2883
坂	2872
颚	2867
忤	2866
洙	2857
祗	2852
無	2850
迤	2847
眦	2845
彗	2839
暹	2835
赧	2834
佝	2829
蒯	2827
郦	2826
僮	2826
钺	2822
嘞	2819
硅	2811
玳	2810
蛹	2810
睾	2807
螭	2805
赁	2805
盂	2805
瑁	2802
俅	2801
侗	2800
骛	2799
宕	2794
纂	2790
堰	2783
厩	2777
萋	2776
鄢	2776
帔	2772
蓁	2763
杈	2758
熨	2753
挞	2751
觐	2749
開	2749
阗	2749
钏	2743
煊	2743
泫	2739
迳	2733
夔	2715
缮	2715
燧	2712
嘁	2705
孱	2698
懑	2697
邕	2691
彧	2681
柩	2679
耆	2666
漕	2663
鹄	2662
龛	2662
饯	2660
餮	2648
幄	2644
鹘	2636
爰	2633
噻	2629
倨	2628
汜	2617
诙	2611
锃	2610
颧	2608
璟	2603
纰	2598
绡	2597
鏖	2590
瞭	2590
氢	2589
颢	2580
楔	2580
藜	2576
郢	2567
妫	2566
栀	2564
岫	2562
谥	2561
骧	2552
犄	2549
葳	2548
辇	2547
珪	2546
魑	2543
璜	2543
聒	2542
椿	2532
谩	2531
伢	2531
琊	2528
骅	2520
鹜	2519
禛	2519
闩	2512
颍	2512
翕	2511
濠	2508
仞	2506
鳗	2505
玖	2503
踊	2502
皈	2501
骊	2501
痿	2501
芑	2497
孑	2490
帼	2484
撸	2484
檄	2484
啵	2483
昶	2483
柚	2471
祐	2470
篑	2458
陲	2456
潋	2453
亟	2441
樽	2441
遨	2435
锺	2435
舶	2433
莆	2433
蛀	2432
琨	2422
點	2411
邈	2409
棂	2399
抻	2394
搽	2390
俪	2379
铉	2376
怩	2372
嚯	2371
茁	2369
韭	2364
膘	2359
酩	2357
榔	2354
娩	2352
忸	2351
刎	2349
彿	2346
扪	2344
漳	2339
呶	2337
瑄	2337
仃	2331
佞	2329
饬	2326
裨	2321
壹	2321
黜	2320
巽	2320
鹂	2319
滂	2319
徉	2314
戕	2303
埂	2301
僖	2300
纫	2294
奂	2292
溉	2289
範	2257
猊	2254
胛	2253
卟	2250
锌	2246
遑	2242
跻	2241
珣	2240
妗	2231
蒿	2230
钛	2229
岷	2214
葩	2209
傕	2207
磺	2206
魃	2205
汕	2204
蠡	2200
苋	2198
剎	2191
肛	2191
潞	2185
阕	2173
铤	2171
桠	2171
涿	2170
薜	2167
郃	2164
氐	2156
鲛	2154
睥	2153
滦	2148
稔	2145
頭	2144
锲	2139
徜	2131
哙	2126
冼	2126
獐	2123
讧	2114
喙	2114
氨	2112
缯	2111
褓	2108
赊	2108
菀	2107
鄱	2106
炅	2096
碜	2094
戗	2092
嫫	2089
瓴	2088
犍	2084
酊	2082
臌	2082
钠	2078
镌	2064
麗	2058
铀	2053
